case_id,A_bins_sum_m2,A_fin_full_m2,A_wetted,A_wetted_cell_m2,A_wetted_full_m2,D_h,D_h_m,D_h_over_L,H_fin,H_fin_m,N_fin,Nu,Nu_B0,Nu_B1,Nu_B2,Nu_B3,Nu_B4,Nu_cell,Nu_edge,Nu_field,Nu_lmtd,OR,P_TDP,P_sink_W,Phi_X0,Phi_X1,Phi_X2,Phi_X3,Phi_X4,Phi_X5,Phi_eff,Phi_in,Phi_mid,Phi_out,Pr,Pr_film,Pr_inlet,Q_LPM,Q_bins_sum_W,Q_full_sink_LPM,Q_in_W,Q_wall_fluid_W,R_TIM_K_W,R_base_K_W,R_spread_K_W,R_th_K_W,Re_active,Re_ch,Re_label,Re_recomputed_ch_Eq1_140mm,Rth_field,T_base_max_K,T_base_mean_K,T_ch_in_K,T_ch_out_K,T_chip_max_C,T_cl_out_K,T_in_K,T_out_bulk_K,T_out_over_T_wall_mean,T_wall_max_K,T_wall_mean_K,Tchip_field,W_pump_W,accepted,cells,clearance_m,converged,cp_inlet,dH_W,dT_B0_K,dT_B1_K,dT_B2_K,dT_B3_K,dT_B4_K,dT_lmtd_K,dT_wall_bulk_am_K,dT_wall_bulk_bins_K,dT_wall_chbulk_K,dp_field,dp_sink_Pa,energy_balance_pct,fluid,geometry_label,grid,h_W_m2K,h_cell_W_m2K,h_edge_W_m2K,h_lmtd_W_m2K,iterations,k,k_film,m_full_kg_s,m_in_kg_s,mass_split_closure_pct,partitions,passed_energy,passed_mass_split,passed_validity_envelope,phi_eff_field,phi_field,res_Ux_initial,res_Uy_initial,res_Uz_initial,res_h_initial,res_p_rgh_initial,residuals_met,run,solver_rc,stationarity_max_var,stationary,t_fin,thermal_data_source,u_in_m_s
C026,0.003846075,0.8824795200000002,0.8955480200000002,0.003827330000000001,0.8955480200000002,0.0018451534487997569,0.0018451534487997569,0.015636893633896247,0.03196000000000001,0.03196000000000001,117,9.272751311123473,14.817948588953335,9.686844958329669,8.482922743961968,7.92456168165595,7.462895111205847,7.430827615786726,9.751499414786595,9.272751311123473,7.451976392324437,0.2,700.0,700.0,0.3497664568471028,0.5486083464645111,0.6400639301165778,0.7017425772609083,0.7468645261348218,0.777227153397242,0.6734224169100334,0.3497664568471028,0.6734876286092076,0.777227153397242,67.54263703321114,65.06902491206444,67.54263703321114,39.23305966202488,2.998116655,39.23305966202488,3.00000132,2.99832989,0.006,0.01357877285714291,MISSING,0.01957877285714291,97.53503147293458,150,150,150,0.01957877285714291,307.655141,306.189582,298.162818,300.104001,38.70514100000004,298.271097,298.15,298.699073,0.16877769553478417,307.220796,301.403232,38.70514100000004,0.26155503884881676,True,66080,0.007989999999999997,True,1052.1325,2.998174687,1.7206539999999677,2.2263184999999908,2.5469704999999863,2.698462999999947,2.6870455000000106,2.9702419351754843,2.978695500000015,2.3752096921027084,2.269822500000032,400.00199999999313,400.00199999999313,0.0608877398760563,FC-40,Plate-Fin,medium,328.1926278682678,263.00099729145717,345.1370700253295,263.7495208218773,2717,0.06530594198675,0.06530594198675,1.21295159388,0.00518355382,1.929178379793879e-07,calibration,True,True,y,0.6734224169100334,0.3497664568471028,6.7259413e-07,3.0162088e-08,4.1647741e-06,9.8570412e-07,5.6747443e-07,True,rc=0 wall_s=608 iterations=2717 end=2026-09-04_10:53:55,0,0.00022824970842544177,True,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.11657811718002462
C027,0.003846075,0.8824795200000002,0.8955480200000002,0.003827330000000001,0.8955480200000002,0.0018451534487997569,0.0018451534487997569,0.015636893633896247,0.03196000000000001,0.03196000000000001,117,10.543499655883974,17.902951708923204,11.488119258577319,9.800044578104071,8.858137656952886,8.069538372315634,9.420395640147515,10.725160388873995,10.543499655883974,9.435920917416421,0.2,700.0,700.0,0.314579787273213,0.48109274768707977,0.5636964008345898,0.6215136726382977,0.665531289642884,0.6964752725819634,0.591096371578025,0.314579787273213,0.5947514371229634,0.6964752725819634,67.54263703321114,65.66588292893611,67.54263703321114,65.38843277004146,2.9980041010000003,65.38843277004146,3.00000132,2.99819884,0.006,0.011772065714285743,MISSING,0.017772065714285745,171.35505318169675,250,250,250,0.017772065714285745,306.390446,305.223828,298.156335,299.044834,37.44044600000002,298.20098,298.15,298.479771,0.13120879470664462,305.953786,300.66333,37.44044600000002,0.8846510050180193,True,66080,0.007989999999999997,True,1052.1325,2.996555527,1.3896354999999971,1.868536000000006,2.204928999999993,2.428073999999981,2.5520739999999478,2.344580515516397,2.348444499999971,2.087923619065786,2.0627455000000054,811.75,811.75,0.11485971612839257,FC-40,Plate-Fin,medium,373.33599698355715,333.56787718310625,379.7684428579918,334.11761351893455,1329,0.06533525156525,0.06533525156525,2.02158945612,0.00863927118,0.0,calibration,True,True,y,0.591096371578025,0.314579787273213,4.6959206e-08,9.2436059e-09,5.5509109e-07,8.7668738e-08,1.5095816e-07,True,pass2 rc=0 wall_s=79 iterations_this_pass=306 end=2026-09-04_21:03:09,0,0.0003688475637798132,True,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.1942968619667077
C028,0.0033741656249999994,0.77216958,0.7852380800000001,0.0033559200000000005,0.7852380800000001,0.0018375756527753762,0.0018375756527753762,0.015572675023520138,0.027965000000000004,0.027965000000000004,117,1.4934978456972448,1.4322000073024006,2.876135327466924,3.33454264475594,4.180827900081979,0.9516678990466574,0.09884840069371431,0.23504458424090818,1.4934978456972448,0.0990442101334142,0.3,700.0,700.0,0.8557412151970157,0.9638461470798122,0.9751891584938659,0.9663419590312576,0.9667631760230415,0.9541275868080512,0.9648204470018898,0.8557412151970157,0.9797697943443373,0.9541275868080512,67.54263703321114,16.092063695440135,67.54263703321114,0.45960657150914586,3.6077614339999995,0.45960657150914586,3.00000132,2.90379477,0.006,0.42613875857142863,MISSING,0.43213875857142864,0.2885175696059685,2,2,2,0.43213875857142864,596.447131,579.439012,360.504658,570.915719,327.497131,322.470407,298.15,337.437225,0.14290680236048234,596.052739,573.06501,327.497131,1.0953956620691531e-06,False,66080,0.011985000000000003,False,1052.1325,2.9230412163999997,86.40520249999997,2.2569394999999304,1.979804999999942,1.803218500000071,11.603946999999948,254.7667284310201,255.27139750000003,20.877779107853957,107.35482150000007,0.14299999999639113,0.14299999999639113,2.5653356579189865,FC-40,Plate-Fin,medium,51.213813637842286,3.389628974766444,8.059957748568582,3.396343512843758,4000,0.06301265,0.06301265,0.0142095066048,6.07243872e-05,3.952283647988207e-07,calibration,False,True,n,0.9648204470018898,0.8557412151970157,2.1043882e-05,2.5114902e-05,9.3176107e-05,1.7893587e-05,0.00050152753,False,rc=0 wall_s=872 iterations=4000 end=2026-09-04_11:03:45,0,0.010683095411902249,False,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.0013656867247079556
C029,0.0033741656249999994,0.77216958,0.7852380800000001,0.0033559200000000005,0.7852380800000001,0.0018375756527753762,0.0018375756527753762,0.015572675023520138,0.027965000000000004,0.027965000000000004,117,3.1666393550217284,3.2589776563620587,5.170879642017222,3.847371820611755,3.5374849896775142,1.3329935364224548,0.22340978821138985,0.5246358352670023,3.1666393550217284,0.22382250782801302,0.3,700.0,700.0,0.7824226123587692,0.9447381776764096,0.9653451987760032,0.9650304669761915,0.9658581975529464,0.9573778901070811,0.9579360634414443,0.7824226123587692,0.9706770960520094,0.9573778901070811,67.54263703321114,16.092063695440135,67.54263703321114,1.1490164287728644,3.184628275,1.1490164287728644,3.00000132,2.96359552,0.006,0.21253547857142857,MISSING,0.21853547857142858,1.087886938206154,5,5,5,0.21853547857142858,446.924835,427.842052,309.053927,436.749725,177.97483499999998,309.845957,298.15,315.284379,0.1383602682802302,446.553725,421.988868,177.97483499999998,8.44527075159871e-06,False,66080,0.011985000000000003,False,1052.1325,2.88813126855,35.358374500000025,1.3656010000000265,1.256815500000016,1.323395000000005,4.0166889999999285,115.05912220519436,115.27167850000001,8.691830106920602,49.087042,0.44100000000617,0.44100000000617,3.729000074239966,FC-40,Plate-Fin,medium,108.58782170564672,7.660986784340723,17.99038543812179,7.675139429817459,4000,0.06301265,0.06301265,0.035523714564,0.000151810746,3.9522894052805007e-07,calibration,False,True,n,0.9579360634414443,0.7824226123587692,4.9497804e-05,2.337668e-05,0.00020541622,2.6198203e-05,0.00061866182,False,rc=0 wall_s=863 iterations=4000 end=2026-09-04_11:08:18,0,0.002858978812836983,True,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.003414216811769888
C030,0.0033741656249999994,0.77216958,0.7852380800000001,0.0033559200000000005,0.7852380800000001,0.0018375756527753762,0.0018375756527753762,0.015572675023520138,0.027965000000000004,0.027965000000000004,117,5.346601584853196,6.125243417617382,6.70530296627112,5.750332902235355,4.471893042995289,1.0561928217459517,0.42186482101747264,1.0614280351975671,5.346601584853196,0.4226876595014277,0.3,700.0,700.0,0.7577300979958348,0.91253845360533,0.9502799249565743,0.960853941229203,0.9653247916579819,0.962291567504885,0.9506192581936223,0.7577348042711037,0.9595359201016983,0.962291567504885,67.54263703321114,16.092063695440135,67.54263703321114,2.2980328575457287,3.0110464611000003,2.2980328575457287,3.00000132,2.98785695,0.006,0.12833659142857146,MISSING,0.13433659142857146,2.422651957288963,10,10,10,0.13433659142857146,387.985614,369.783438,301.006044,378.860964,119.03561400000002,304.331987,298.15,307.549226,0.14188676877840334,387.616786,364.394556,119.03561400000002,4.841189219879392e-05,False,66080,0.011985000000000003,False,1052.1325,3.0901489063,15.56071750000001,2.5175135000000637,1.455295000000035,1.2244340000000307,3.5232369999999946,61.42513456354615,61.544943000000046,4.86732920572298,24.461052000000052,1.2639999999955762,1.2639999999955762,3.004918221169319,FC-40,Plate-Fin,medium,183.34131378316783,14.466245389101328,36.39762704793943,14.494461497274987,4110,0.06301265,0.06301265,0.071047324998,0.000303621047,1.6467896509233058e-07,calibration,False,True,n,0.9506192581936223,0.7577348042711037,0.00010402758,0.00010068827,0.00036267633,0.00012163888,0.0024671175,False,rc=0 wall_s=805 iterations=4110 end=2026-09-04_11:11:38,0,0.0207959815082555,False,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.006828433623539776
C031,0.0033741656249999994,0.77216958,0.7852380800000001,0.0033559200000000005,0.7852380800000001,0.0018375756527753762,0.0018375756527753762,0.015572675023520138,0.027965000000000004,0.027965000000000004,117,7.069242208565384,8.259750885481687,7.607642448772417,6.782663919549141,5.372751949155736,2.556815176232874,0.6778439886842428,2.0771813319711363,7.069242208565384,0.6786650558078072,0.3,700.0,700.0,0.7512874720417513,0.9173575154458151,0.9454622050760696,0.957780628757717,0.9626946475335015,0.9590909924278286,0.9474571559646969,0.7512902410977315,0.9526640983521761,0.9590909924278286,67.54263703321114,36.9980945687391,67.54263703321114,4.5960657150914574,2.9933000030000003,4.5960657150914574,3.00000132,2.99404018,0.006,0.08647660857142861,MISSING,0.09247660857142861,4.97419517804537,20,20,20,0.09247660857142861,358.683626,343.472703,299.053507,352.743688,89.73362600000003,300.522121,298.15,302.703587,0.11359195933468205,358.309754,338.23723,89.73362600000003,0.00030686398757714256,False,66080,0.011985000000000003,False,1052.1325,2.9398275292,8.856635500000039,3.3493310000000065,2.146598499999982,1.6556620000000066,1.989588499999968,37.76469242334228,37.81043649999998,3.605009410510692,12.33863249999996,4.005999999993946,4.005999999993946,2.005792144118122,FC-40,Plate-Fin,medium,246.08063949313978,23.595779758386573,72.30677566760038,23.62436114191715,4093,0.06396609118925,0.06396609118925,0.142095066048,0.000607243872,0.0,calibration,False,True,n,0.9474571559646969,0.7512902410977315,0.00024777416,0.00044210379,0.0016744151,0.00048008587,0.005592661,False,rc=0 wall_s=804 iterations=4093 end=2026-09-04_11:17:09,0,0.15224962252053278,False,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.013656867247079553
C032,0.0033741656249999994,0.77216958,0.7852380800000001,0.0033559200000000005,0.7852380800000001,0.0018375756527753762,0.0018375756527753762,0.015572675023520138,0.027965000000000004,0.027965000000000004,117,8.155101473724043,9.558098356782827,8.38394997794056,7.927295242153497,6.93979215382964,4.360417804975834,1.2162455863723878,5.401265855371553,8.155101473724043,1.2174919889236695,0.3,700.0,700.0,0.6874705731852724,0.8946715408668273,0.9417840044046103,0.9605910736758372,0.9676098096542687,0.9677316105567091,0.9500074570984192,0.6874705731852724,0.9532748350854108,0.9677316105567091,67.54263703321114,51.04490938289922,67.54263703321114,9.192131430182915,2.997615621,9.192131430182915,3.00000132,2.99764241,0.006,0.055780715714285764,MISSING,0.06178071571428576,12.501177072589105,40,40,40,0.06178071571428576,337.196501,325.245606,298.370941,332.602564,68.24650100000004,299.38145,298.15,300.463579,0.10497680606801935,336.821077,320.188954,68.24650100000004,0.002460886786049649,True,66080,0.011985000000000003,True,1052.1325,2.9952651445,5.292652999999973,3.970367499999952,2.8579465000000255,1.9422350000000392,1.4128235000000018,20.860786467663175,20.882164500000044,3.0974816491292185,4.702201500000058,16.062999999994645,16.062999999994645,0.15787244720279528,FC-40,Plate-Fin,medium,286.814302579733,42.775265365493716,189.96211197954474,42.81910124903623,11615,0.06462739684925,0.06462739684925,0.2841890922,0.0012144833,1.6467908550149634e-07,calibration,True,True,y,0.9500074570984192,0.6874705731852724,2.7007185e-07,3.1794755e-08,9.5515722e-07,9.8769943e-07,8.2127514e-07,True,rc=0 wall_s=2697 iterations=11615 end=2026-09-04_11:53:16,0,0.00011811735486626801,True,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.027313734494159105
C033,0.0033741656249999994,0.77216958,0.7852380800000001,0.0033559200000000005,0.7852380800000001,0.0018375756527753762,0.0018375756527753762,0.015572675023520138,0.027965000000000004,0.027965000000000004,117,8.415258338883232,10.376554623478507,8.171711134568984,8.12413922088389,7.725017782448439,6.431019078197663,2.2999780003392303,12.99934188520822,8.415258338883232,2.3027961758504705,0.3,700.0,700.0,0.6162105959546507,0.845283664942261,0.9135716711398996,0.9456062929014025,0.9617072857446376,0.9685681143508881,0.9372986040807377,0.6162105956647167,0.932366497402313,0.9685681143508881,67.54263703321114,58.85500926981373,67.54263703321114,16.086230002820106,2.998138912,16.086230002820106,3.00000132,2.99821582,0.006,0.03429826428571435,MISSING,0.04029826428571435,26.86525830346983,70,70,70,0.04029826428571435,322.158785,314.713728,298.224211,317.482034,53.20878500000005,298.891219,298.15,299.480069,0.11420836329358729,321.769868,309.795986,53.20878500000005,0.012694716510560426,True,66080,0.011985000000000003,True,1052.1325,2.998439576,3.544740499999989,3.6718065000000024,3.3838455000000067,2.6780244999999923,1.6431964999999877,10.96751294693484,10.980951500000003,2.9849032910823095,1.9428634999999872,47.35000000000582,47.35000000000582,0.05205811042776395,FC-40,Plate-Fin,medium,297.6837236668395,81.36007094746586,459.842388881508,81.459761883424,11752,0.06500291979275,0.06500291979275,0.49733116992000004,0.00212534688,2.3525569371245963e-07,calibration,True,True,y,0.9372986040807377,0.6162105956647167,1.8252135e-07,1.7837603e-08,8.1107993e-07,9.7891584e-07,3.3063106e-07,True,rc=0 wall_s=2722 iterations=11752 end=2026-09-04_11:57:00,0,0.00012377252899877596,True,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.04779903536477844
C034,0.0033741656249999994,0.77216958,0.7852380800000001,0.0033559200000000005,0.7852380800000001,0.0018375756527753762,0.0018375756527753762,0.015572675023520138,0.027965000000000004,0.027965000000000004,117,8.508528482574258,11.431429316902593,8.099895907902562,7.917567546205967,7.794230599999354,7.175533303167951,3.52082309661311,13.31730252869093,8.508528482574258,3.525826026317669,0.3,700.0,700.0,0.569896330572552,0.8011326926222171,0.8818273014159536,0.9234231221944394,0.9466164682230455,0.9580251575353077,0.9143193280570073,0.569896330572552,0.9057378396470241,0.9580251575353077,67.54263703321114,61.85048384775453,67.54263703321114,22.98032857545729,2.998161958,22.98032857545729,3.00000132,2.99831726,0.006,0.024400782857142887,MISSING,0.030400782857142886,43.0103669427448,100,100,100,0.030400782857142886,315.230548,310.566598,298.19085,309.573028,46.280548000000024,298.620213,298.15,299.083444,0.12243107215524845,314.825121,305.774241,46.280548000000024,0.03517100987926032,True,66080,0.011985000000000003,True,1052.1325,2.9983766299999997,2.8577574999999342,3.314486499999987,3.366696999999988,3.0150294999999687,2.174525499999959,7.147362921921095,7.157519000000036,2.9456080926747124,1.8923020000000292,91.8289999999979,91.8289999999979,0.05415630950456773,FC-40,Plate-Fin,medium,301.65722277091686,124.82554643463769,472.14515457431855,125.002917866547,14255,0.0651485117765,0.0651485117765,0.7104732499799999,0.00303621047,3.2935793018466116e-07,calibration,True,True,y,0.9143193280570073,0.569896330572552,3.9428675e-08,3.7121603e-09,2.1704894e-07,9.2259205e-07,4.6559093e-08,True,pass2 rc=0 wall_s=783 iterations_this_pass=2255 end=2026-09-04_23:44:45,0,0.0004684598232911756,True,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.06828433623539777
C035,0.0033741656249999994,0.77216958,0.7852380800000001,0.0033559200000000005,0.7852380800000001,0.0018375756527753762,0.0018375756527753762,0.015572675023520138,0.027965000000000004,0.027965000000000004,117,8.71355722401918,13.145246836274657,8.588930594980395,7.840812056533266,7.650333073819903,7.329228819553732,5.225172851902123,10.982874536057972,8.71355722401918,5.232492574052597,0.3,700.0,700.0,0.5215528060161408,0.7439873090199745,0.8339920387070852,0.8851409345126399,0.9165431354165693,0.9339560957760742,0.8725601397359585,0.5215528060161408,0.8628087434871813,0.9339560957760742,67.54263703321114,63.723064945484,67.54263703321114,34.47049286318594,2.9980980699999997,34.47049286318594,3.00000132,2.99829967,0.006,0.017783187142857173,MISSING,0.023783187142857175,71.76707909757887,150,150,150,0.023783187142857175,310.598231,307.898213,298.171941,303.801304,41.648231000000024,298.41211,298.15,298.773641,0.12161708892480108,310.176168,303.277906,41.648231000000024,0.10820804767147127,True,66080,0.011985000000000003,True,1052.1325,2.99769176,2.318174499999941,2.9274240000000304,3.21262999999999,3.168203500000004,2.737463499999933,4.809348288773401,4.816085499999986,2.8722045313746256,2.291283499999963,188.34900000000198,188.34900000000198,0.07698529945980304,FC-40,Plate-Fin,medium,309.3599402281217,185.5108217675127,389.9281685603785,185.7706959783247,7334,0.06523997943575,0.06523997943575,1.0657155974399999,0.00455434016,0.0,calibration,True,True,y,0.8725601397359585,0.5215528060161408,8.1368877e-07,5.3438559e-08,9.4555138e-06,9.9464582e-07,1.3364439e-06,True,rc=0 wall_s=2243 iterations=7334 end=2026-09-04_12:30:39,0,4.132185863595462e-05,True,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.10242650435309666
C036,0.0033741656249999994,0.77216958,0.7852380800000001,0.0033559200000000005,0.7852380800000001,0.0018375756527753762,0.0018375756527753762,0.015572675023520138,0.027965000000000004,0.027965000000000004,117,9.42285658648383,15.98031064739545,10.040708783733978,8.57249177350115,7.876968723162688,7.354517485898443,7.385818590640076,10.196274828894612,9.42285658648383,7.393295307375406,0.3,700.0,700.0,0.4709644038913615,0.6699204433655057,0.762459896646473,0.8205724709640416,0.8599717003695795,0.8844853737315571,0.8018048024772648,0.4709644038913615,0.7944850301822113,0.8844853737315571,67.54263703321114,64.89243550021003,67.54263703321114,57.450821438643224,2.9979788430000003,57.450821438643224,3.00000132,2.99819122,0.006,0.013817330000000051,MISSING,0.01981733000000005,132.25889902715963,250,250,250,0.01981733000000005,307.822131,306.14636,298.160299,300.391114,38.87213100000004,298.268313,298.15,298.524844,0.10436982005837002,307.389683,301.741498,38.87213100000004,0.41843252529775715,True,66080,0.011985000000000003,True,1052.1325,2.996630849,1.8208024999999566,2.4500099999999634,2.869333499999982,3.07692899999995,3.0550685000000044,3.4006335144858735,3.404076000000032,2.6535650658725345,2.465791499999966,436.99899999999616,436.99899999999616,0.11234898389977255,FC-40,Plate-Fin,medium,334.8362165005589,262.4511505562706,362.3192239818363,262.7168317242399,3021,0.06529727726,0.06529727726,1.77618572586,0.00759053729,1.1426881982795759e-14,calibration,True,True,y,0.8018048024772648,0.4709644038913615,6.4151834e-07,6.1119827e-08,3.4588989e-06,9.3184215e-07,1.1470898e-06,True,rc=0 wall_s=611 iterations=3021 end=2026-09-04_12:07:11,0,0.00022898138186327343,True,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.17071084058849442
C037,0.00290225625,0.66185964,0.6749281400000001,0.0028845100000000003,0.6749281400000001,0.0018275682182985553,0.0018275682182985553,0.01548786625676742,0.02397,0.02397,117,1.2073310992711066,1.1075079834059571,2.6953532371765405,3.021503860166446,3.9840975499801234,0.8114000743667396,0.07573476514162301,0.18816858350848198,1.2073310992711066,0.07580323258545871,0.4,700.0,700.0,0.9205130526025316,0.9863080301449474,0.9905761873883411,0.9859023595732962,0.9856379133398503,0.9759782755578315,0.9855831387894792,0.9205154447333315,0.9930918052410972,0.9759782755578315,67.54263703321114,16.092063695440135,67.54263703321114,0.39610568085795994,3.756053544,0.39610568085795994,3.00000132,2.83056418,0.006,0.5948514557142858,MISSING,0.6008514557142858,0.15896911053333707,2,2,2,0.6008514557142858,714.546019,699.303733,420.601432,663.896083,445.596019,326.122423,298.15,337.259601,0.09892392912280852,714.110995,693.500259,445.596019,3.96105680842589e-07,False,66080,0.015980000000000005,False,1052.1325,2.6288981393,118.96796949999998,4.0635619999999335,3.782184999999913,3.2106350000000248,24.969683000000146,375.4560303045132,375.79545850000005,31.08962507066989,151.25150150000002,0.059999999997671694,0.059999999997671694,12.37010058048908,FC-40,Plate-Fin,medium,41.62751969024304,2.6112558759334297,6.487856910017005,2.6136165621346974,4013,0.06301265,0.06301265,0.012246255941399999,5.23344271e-05,7.64315093110157e-08,calibration,False,True,n,0.9855831387894792,0.9205154447333315,1.7042594e-05,1.4791407e-05,5.518793e-05,2.4544208e-05,0.0002729676,False,rc=0 wall_s=2656 iterations=4013 end=2026-09-04_12:51:27,0,0.023416740312752402,False,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.0011769985536822494
C038,0.00290225625,0.66185964,0.6749281400000001,0.0028845100000000003,0.6749281400000001,0.0018275682182985553,0.0018275682182985553,0.01548786625676742,0.02397,0.02397,117,2.015090153451039,2.1219150728509426,2.002086005639573,2.755941212309986,3.0479757427615595,0.9930795520801917,0.1403439272848037,0.31543881759213505,2.015090153451039,0.14044167867056265,0.4,700.0,700.0,0.8732831168694625,0.982697253761235,0.9882539026574255,0.9860688519071428,0.9857193543459905,0.9796403540875948,0.9840377770628488,0.873282129567882,0.9905922054548476,0.9796403540875948,67.54263703321114,16.092063695440135,67.54263703321114,0.9902642021448997,3.5124759389999998,0.9902642021448997,3.00000132,2.92273922,0.006,0.3488107185714286,MISSING,0.3548107185714286,0.6335893521605901,5,5,5,0.3548107185714286,542.317503,522.430216,328.842204,519.055025,273.367503,312.740845,298.15,317.281692,0.08737418778705958,541.936448,517.112745,273.367503,2.9542882031271014e-06,False,66080,0.015980000000000005,False,1052.1325,2.88512440488,69.70929949999999,1.2807220000000257,2.0440775000000713,2.4879865000000336,11.303871999999956,209.25115282803287,209.39689900000002,17.41923084735089,93.16413050000006,0.1790000000037253,0.1790000000037253,3.8292288191393187,FC-40,Plate-Fin,medium,69.4782111477458,4.838912540214738,10.876002115998693,4.842282906254249,4014,0.06301265,0.06301265,0.030615639912,0.000130836068,7.643152729217648e-08,calibration,False,True,n,0.9840377770628488,0.873282129567882,2.8121026e-05,1.2928384e-05,0.00012909716,1.6959784e-05,0.00054880046,False,rc=0 wall_s=1961 iterations=4014 end=2026-09-04_12:40:43,0,0.0033492926070701158,True,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.0029424963842056237
C039,0.00290225625,0.66185964,0.6749281400000001,0.0028845100000000003,0.6749281400000001,0.0018275682182985553,0.0018275682182985553,0.01548786625676742,0.02397,0.02397,117,3.7584781361783124,4.3606471543881895,4.875076082016622,3.482695376632936,3.251649538503343,0.958403577964025,0.282887621670844,0.6522447579635224,3.7584781361783124,0.2831033168908267,0.4,700.0,700.0,0.8262090032505657,0.9676933263681967,0.9855262189272854,0.9847443983884856,0.9836116588643411,0.9795947259231023,0.9803144160218554,0.8262051342301963,0.9875772196408257,0.9795947259231023,67.54263703321114,16.092063695440135,67.54263703321114,1.9805284042897995,2.9947690974,1.9805284042897995,3.00000132,2.9596105,0.006,0.19465459857142856,MISSING,0.20065459857142856,1.7379486576980374,10,10,10,0.20065459857142856,434.408219,413.378313,305.010089,420.486081,165.45821899999999,305.822449,298.15,308.205425,0.09122838459513757,434.039838,408.372548,165.45821899999999,1.5910244847913847e-05,False,66080,0.015980000000000005,False,1052.1325,2.8790944309,28.90494350000006,1.4451045000000136,1.3202694999999949,1.6368449999999939,6.398220499999979,105.11468799966904,105.19483550000001,7.962719411932665,45.62446299999999,0.4820000000036089,0.4820000000036089,4.030227863366408,FC-40,Plate-Fin,medium,129.58841424160016,9.753670760521675,22.488720386127895,9.761107707207085,4083,0.06301265,0.06301265,0.061231175694,0.000261671691,1.9107913282147843e-07,calibration,False,True,n,0.9803144160218554,0.8262051342301963,5.9662754e-05,2.4554459e-05,0.00031527013,4.2939724e-05,0.0012398181,False,rc=0 wall_s=1626 iterations=4083 end=2026-09-04_12:57:45,0,0.0024877199664584556,True,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.005884992768411247
C040,0.00290225625,0.66185964,0.6749281400000001,0.0028845100000000003,0.6749281400000001,0.0018275682182985553,0.0018275682182985553,0.01548786625676742,0.02397,0.02397,117,6.581162582344876,7.4452716462480035,6.321014857326066,4.845715220786635,2.9762241270128817,4.797505430499449,0.503610994144015,1.3623949572569205,6.581162582344876,0.5039345222386444,0.4,700.0,700.0,0.8170442484349485,0.9471188900006386,0.9778579279934059,0.9856454269433659,0.9861096850561744,0.9806547323768372,0.978660663914235,0.8170360659719812,0.9840507594298837,0.9806547323768372,67.54263703321114,19.91556476759081,67.54263703321114,3.961056808579599,3.0246307098000003,3.961056808579599,3.00000132,3.00210813,0.006,0.12220013000000003,MISSING,0.12820013000000002,3.659278680560376,20,20,20,0.12820013000000002,383.690091,365.263269,300.085744,376.81827,114.74009100000002,301.896656,298.15,303.395303,0.08406195371901186,383.309849,360.548062,114.74009100000002,9.77720855584244e-05,False,66080,0.015980000000000005,False,1052.1325,2.9465452521,14.406808000000012,3.3226789999999937,1.4241739999999936,1.4181159999999977,2.279133999999999,59.73703443364353,59.77541050000002,4.580337399098373,22.096055000000035,1.4809999999997672,1.4809999999997672,1.7818681459780163,FC-40,Plate-Fin,medium,227.53024361768766,17.411320682691024,47.10202075234674,17.42250600523353,4005,0.06318443538424999,0.06318443538424999,0.122462559414,0.000523344271,7.643152743822094e-08,calibration,False,True,n,0.978660663914235,0.8170360659719812,0.00021685946,0.00024138048,0.0011346786,0.00022321722,0.0053107017,False,rc=0 wall_s=1428 iterations=4005 end=2026-09-04_13:04:32,0,0.047065120796248805,False,0.00025,chtMultiRegionSimpleFoam unit cell (this campaign),0.011769985536822495
